event_id,ticket_id,event_time,event_type,actor_type,actor_id,event_notes
EVT-0001576,TKT-00159,2026-01-18T17:49:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0001577,TKT-00159,2026-01-18T23:15:11,ticket_triaged,it_team,IT-005,category=password_reset; priority=medium
EVT-0001578,TKT-00159,2026-01-19T01:01:32,faq_checked,it_team,IT-005,match=True; confidence=0.75
EVT-0001579,TKT-00159,2026-01-19T01:09:11,faq_response_drafted,it_team,IT-005,""
EVT-0001580,TKT-00159,2026-01-19T01:31:03,faq_response_sent,it_team,IT-005,""
EVT-0001581,TKT-00159,2026-01-21T00:31:08,customer_resolution_accepted,customer,CUST-004,""
EVT-0001582,TKT-00159,2026-01-21T02:16:16,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001583,TKT-00160,2026-03-05T15:21:00,ticket_submitted,customer,CUST-006,channel=portal
EVT-0001584,TKT-00160,2026-03-05T19:24:19,ticket_triaged,it_team,IT-007,category=login_access; priority=urgent
EVT-0001585,TKT-00160,2026-03-05T19:30:51,faq_checked,it_team,IT-007,match=True; confidence=0.7
EVT-0001586,TKT-00160,2026-03-05T20:41:47,faq_response_drafted,it_team,IT-007,""
EVT-0001587,TKT-00160,2026-03-05T21:04:12,faq_response_sent,it_team,IT-007,""
EVT-0001588,TKT-00160,2026-03-07T05:21:11,customer_resolution_accepted,customer,CUST-006,""
EVT-0001589,TKT-00160,2026-03-07T06:05:04,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0001590,TKT-00161,2026-01-25T23:14:00,ticket_submitted,customer,CUST-011,channel=portal
EVT-0001591,TKT-00161,2026-01-26T04:52:37,ticket_triaged,it_team,IT-003,category=password_reset; priority=low
EVT-0001592,TKT-00161,2026-01-26T06:42:17,faq_checked,it_team,IT-003,match=True; confidence=0.8
EVT-0001593,TKT-00161,2026-01-26T07:35:21,faq_response_drafted,it_team,IT-003,""
EVT-0001594,TKT-00161,2026-01-26T08:10:06,faq_response_sent,it_team,IT-003,""
EVT-0001595,TKT-00161,2026-01-27T20:58:38,customer_resolution_accepted,customer,CUST-011,""
EVT-0001596,TKT-00161,2026-01-27T22:28:04,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0001597,TKT-00162,2026-01-20T11:38:00,ticket_submitted,customer,CUST-002,channel=email
EVT-0001598,TKT-00162,2026-01-20T13:52:41,ticket_triaged,it_team,IT-002,category=software_bug; priority=medium
EVT-0001599,TKT-00162,2026-01-20T14:07:06,faq_checked,it_team,IT-002,match=False; confidence=0.32
EVT-0001600,TKT-00162,2026-01-20T14:57:54,ticket_escalated,it_team,IT-002,to specialist SP-008; missing_info=False
EVT-0001601,TKT-00162,2026-01-20T19:31:34,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001602,TKT-00162,2026-01-22T11:20:43,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0001603,TKT-00162,2026-01-22T11:44:21,specialist_response_drafted,it_team,IT-002,""
EVT-0001604,TKT-00162,2026-01-22T12:29:19,specialist_response_sent,it_team,IT-002,""
EVT-0001605,TKT-00162,2026-01-22T23:33:25,customer_resolution_accepted,customer,CUST-002,""
EVT-0001606,TKT-00162,2026-01-23T01:03:50,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0001607,TKT-00163,2026-02-12T07:07:00,ticket_submitted,customer,CUST-003,channel=portal
EVT-0001608,TKT-00163,2026-02-12T11:32:59,ticket_triaged,it_team,IT-008,category=password_reset; priority=medium
EVT-0001609,TKT-00163,2026-02-12T12:38:20,faq_checked,it_team,IT-008,match=True; confidence=0.81
EVT-0001610,TKT-00163,2026-02-12T13:35:19,faq_response_drafted,it_team,IT-008,""
EVT-0001611,TKT-00163,2026-02-12T13:43:10,faq_response_sent,it_team,IT-008,""
EVT-0001612,TKT-00163,2026-02-14T05:09:13,customer_resolution_accepted,customer,CUST-003,""
EVT-0001613,TKT-00163,2026-02-14T05:32:43,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0001614,TKT-00164,2026-02-12T14:59:00,ticket_submitted,customer,CUST-007,channel=email
EVT-0001615,TKT-00164,2026-02-12T18:34:08,ticket_triaged,it_team,IT-007,category=login_access; priority=medium
EVT-0001616,TKT-00164,2026-02-12T19:11:17,faq_checked,it_team,IT-007,match=False; confidence=0.4
EVT-0001617,TKT-00164,2026-02-12T19:37:39,ticket_escalated,it_team,IT-007,to specialist SP-006; missing_info=False
EVT-0001618,TKT-00164,2026-02-12T21:40:26,specialist_investigation_started,it_specialist,SP-006,""
EVT-0001619,TKT-00164,2026-02-13T04:41:07,specialist_solution_created,it_specialist,SP-006,root_cause=Permission cache out of sync between SSO and target system
EVT-0001620,TKT-00164,2026-02-13T05:58:48,specialist_response_drafted,it_team,IT-007,""
EVT-0001621,TKT-00164,2026-02-13T06:06:31,specialist_response_sent,it_team,IT-007,""
EVT-0001622,TKT-00164,2026-02-14T22:41:53,customer_resolution_accepted,customer,CUST-007,""
EVT-0001623,TKT-00164,2026-02-14T23:52:41,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0001624,TKT-00165,2026-02-18T13:57:00,ticket_submitted,customer,CUST-012,channel=portal
EVT-0001625,TKT-00165,2026-02-18T14:29:34,ticket_triaged,it_team,IT-003,category=data_reporting; priority=medium
EVT-0001626,TKT-00165,2026-02-18T15:03:16,faq_checked,it_team,IT-003,match=False; confidence=0.33
EVT-0001627,TKT-00165,2026-02-18T15:45:14,ticket_escalated,it_team,IT-003,to specialist SP-005; missing_info=False
EVT-0001628,TKT-00165,2026-02-18T16:41:01,specialist_investigation_started,it_specialist,SP-005,""
EVT-0001629,TKT-00165,2026-02-19T04:15:54,specialist_solution_created,it_specialist,SP-005,root_cause=Warehouse job missed scheduled run
EVT-0001630,TKT-00165,2026-02-19T04:55:50,specialist_response_drafted,it_team,IT-003,""
EVT-0001631,TKT-00165,2026-02-19T05:17:20,specialist_response_sent,it_team,IT-003,""
EVT-0001632,TKT-00165,2026-02-20T02:09:07,customer_resolution_accepted,customer,CUST-012,""
EVT-0001633,TKT-00165,2026-02-20T02:32:26,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0001634,TKT-00166,2026-02-13T08:26:00,ticket_submitted,customer,CUST-003,channel=portal
EVT-0001635,TKT-00166,2026-02-13T13:56:31,ticket_triaged,it_team,IT-004,category=login_access; priority=medium
EVT-0001636,TKT-00166,2026-02-13T14:58:59,faq_checked,it_team,IT-004,match=True; confidence=0.96
EVT-0001637,TKT-00166,2026-02-13T15:53:41,faq_response_drafted,it_team,IT-004,""
EVT-0001638,TKT-00166,2026-02-13T16:37:12,faq_response_sent,it_team,IT-004,""
EVT-0001639,TKT-00166,2026-02-15T09:22:50,customer_resolution_accepted,customer,CUST-003,""
EVT-0001640,TKT-00166,2026-02-15T10:45:57,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0001641,TKT-00167,2026-02-10T13:00:00,ticket_submitted,customer,CUST-002,channel=portal
EVT-0001642,TKT-00167,2026-02-10T16:55:52,ticket_triaged,it_team,IT-005,category=network_connectivity; priority=urgent
EVT-0001643,TKT-00167,2026-02-10T17:12:57,faq_checked,it_team,IT-005,match=False; confidence=0.05
EVT-0001644,TKT-00167,2026-02-10T17:49:00,ticket_escalated,it_team,IT-005,to specialist SP-004; missing_info=False
EVT-0001645,TKT-00167,2026-02-10T20:18:40,specialist_investigation_started,it_specialist,SP-004,""
EVT-0001646,TKT-00167,2026-02-10T23:58:34,specialist_solution_created,it_specialist,SP-004,root_cause=Misconfigured route on regional gateway
EVT-0001647,TKT-00167,2026-02-11T00:43:00,specialist_response_drafted,it_team,IT-005,""
EVT-0001648,TKT-00167,2026-02-11T01:27:49,specialist_response_sent,it_team,IT-005,""
EVT-0001649,TKT-00167,2026-02-11T14:37:44,customer_resolution_accepted,customer,CUST-002,""
EVT-0001650,TKT-00167,2026-02-11T15:03:44,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001651,TKT-00168,2026-03-31T00:57:00,ticket_submitted,customer,CUST-014,channel=portal
EVT-0001652,TKT-00168,2026-03-31T01:27:18,ticket_triaged,it_team,IT-007,category=login_access; priority=medium
EVT-0001653,TKT-00168,2026-03-31T01:59:16,faq_checked,it_team,IT-007,match=False; confidence=0.34
EVT-0001654,TKT-00168,2026-03-31T02:27:16,ticket_escalated,it_team,IT-007,to specialist SP-002; missing_info=False
EVT-0001655,TKT-00168,2026-03-31T03:54:25,specialist_investigation_started,it_specialist,SP-002,""
EVT-0001656,TKT-00168,2026-03-31T11:03:14,specialist_solution_created,it_specialist,SP-002,root_cause=Permission cache out of sync between SSO and target system
EVT-0001657,TKT-00168,2026-03-31T11:20:59,specialist_response_drafted,it_team,IT-007,""
EVT-0001658,TKT-00168,2026-03-31T11:42:47,specialist_response_sent,it_team,IT-007,""
EVT-0001659,TKT-00168,2026-04-02T21:48:00,customer_resolution_rejected,customer,CUST-014,Steps did not resolve the issue
EVT-0001660,TKT-00168,2026-04-03T00:05:06,rejection_verified,it_team,IT-007,""
EVT-0001661,TKT-00168,2026-04-03T01:28:01,ticket_closed,it_team,IT-007,closed_unresolved_no_reopen
EVT-0001662,TKT-00169,2026-02-20T11:19:00,ticket_submitted,customer,CUST-002,channel=email
EVT-0001663,TKT-00169,2026-02-20T12:24:51,ticket_triaged,it_team,IT-002,category=software_bug; priority=high
EVT-0001664,TKT-00169,2026-02-20T14:07:34,faq_checked,it_team,IT-002,match=False; confidence=0.37
EVT-0001665,TKT-00169,2026-02-20T15:19:53,ticket_escalated,it_team,IT-002,to specialist SP-008; missing_info=False
EVT-0001666,TKT-00169,2026-02-20T20:41:45,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001667,TKT-00169,2026-02-22T10:18:38,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0001668,TKT-00169,2026-02-22T11:31:37,specialist_response_drafted,it_team,IT-002,""
EVT-0001669,TKT-00169,2026-02-22T11:40:28,specialist_response_sent,it_team,IT-002,""
EVT-0001670,TKT-00169,2026-02-23T16:00:47,customer_resolution_accepted,customer,CUST-002,""
EVT-0001671,TKT-00169,2026-02-23T16:44:48,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0001672,TKT-00170,2026-03-12T02:01:00,ticket_submitted,customer,CUST-011,channel=portal
EVT-0001673,TKT-00170,2026-03-12T03:08:54,ticket_triaged,it_team,IT-006,category=network_connectivity; priority=high
EVT-0001674,TKT-00170,2026-03-12T03:58:42,faq_checked,it_team,IT-006,match=True; confidence=0.75
EVT-0001675,TKT-00170,2026-03-12T04:06:52,faq_response_drafted,it_team,IT-006,""
EVT-0001676,TKT-00170,2026-03-12T04:36:53,faq_response_sent,it_team,IT-006,""
EVT-0001677,TKT-00170,2026-03-14T04:24:12,customer_resolution_accepted,customer,CUST-011,""
EVT-0001678,TKT-00170,2026-03-14T06:11:06,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0001679,TKT-00171,2026-01-19T07:44:00,ticket_submitted,customer,CUST-017,channel=email
EVT-0001680,TKT-00171,2026-01-19T10:13:09,ticket_triaged,it_team,IT-007,category=billing_account; priority=medium
EVT-0001681,TKT-00171,2026-01-19T12:09:04,faq_checked,it_team,IT-007,match=False; confidence=0.23
EVT-0001682,TKT-00171,2026-01-19T13:11:51,ticket_escalated,it_team,IT-007,to specialist SP-010; missing_info=False
EVT-0001683,TKT-00171,2026-01-19T18:48:24,specialist_investigation_started,it_specialist,SP-010,""
EVT-0001684,TKT-00171,2026-01-20T10:03:13,specialist_solution_created,it_specialist,SP-010,root_cause=Tax engine using stale region cache
EVT-0001685,TKT-00171,2026-01-20T10:21:35,specialist_response_drafted,it_team,IT-007,""
EVT-0001686,TKT-00171,2026-01-20T10:28:16,specialist_response_sent,it_team,IT-007,""
EVT-0001687,TKT-00171,2026-01-21T06:26:57,customer_resolution_accepted,customer,CUST-017,""
EVT-0001688,TKT-00171,2026-01-21T07:29:08,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0001689,TKT-00172,2026-03-29T23:30:00,ticket_submitted,customer,CUST-003,channel=email
EVT-0001690,TKT-00172,2026-03-30T02:51:48,ticket_triaged,it_team,IT-005,category=data_reporting; priority=medium
EVT-0001691,TKT-00172,2026-03-30T04:17:06,faq_checked,it_team,IT-005,match=True; confidence=0.83
EVT-0001692,TKT-00172,2026-03-30T05:39:55,faq_response_drafted,it_team,IT-005,""
EVT-0001693,TKT-00172,2026-03-30T05:43:27,faq_response_sent,it_team,IT-005,""
EVT-0001694,TKT-00172,2026-03-30T21:33:31,customer_resolution_accepted,customer,CUST-003,""
EVT-0001695,TKT-00172,2026-03-30T21:57:38,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001696,TKT-00173,2026-02-19T16:46:00,ticket_submitted,customer,CUST-015,channel=email
EVT-0001697,TKT-00173,2026-02-19T18:39:50,ticket_triaged,it_team,IT-006,category=login_access; priority=medium
EVT-0001698,TKT-00173,2026-02-19T20:02:13,faq_checked,it_team,IT-006,match=False; confidence=0.36
EVT-0001699,TKT-00173,2026-02-19T20:15:48,ticket_escalated,it_team,IT-006,to specialist SP-006; missing_info=False
EVT-0001700,TKT-00173,2026-02-20T00:28:36,specialist_investigation_started,it_specialist,SP-006,""
EVT-0001701,TKT-00173,2026-02-20T03:13:36,specialist_solution_created,it_specialist,SP-006,root_cause=Permission cache out of sync between SSO and target system
EVT-0001702,TKT-00173,2026-02-20T03:22:08,specialist_response_drafted,it_team,IT-006,""
EVT-0001703,TKT-00173,2026-02-20T04:02:19,specialist_response_sent,it_team,IT-006,""
EVT-0001704,TKT-00173,2026-02-21T02:45:36,customer_resolution_rejected,customer,CUST-015,Solution applied but symptom persists
EVT-0001705,TKT-00173,2026-02-21T04:02:20,rejection_verified,it_team,IT-006,""
EVT-0001706,TKT-00173,2026-02-21T05:24:27,ticket_reopened,it_team,IT-006,""
EVT-0001707,TKT-00173,2026-02-21T05:55:11,ticket_escalated,it_team,IT-006,to specialist SP-006; reopen=True
EVT-0001708,TKT-00173,2026-02-21T08:38:35,specialist_investigation_started,it_specialist,SP-006,post_reopen
EVT-0001709,TKT-00173,2026-02-21T13:29:45,specialist_solution_created,it_specialist,SP-006,post_reopen
EVT-0001710,TKT-00173,2026-02-21T13:47:17,specialist_response_drafted,it_team,IT-006,post_reopen
EVT-0001711,TKT-00173,2026-02-21T14:31:05,specialist_response_sent,it_team,IT-006,post_reopen
EVT-0001712,TKT-00173,2026-02-23T12:06:35,customer_resolution_accepted,customer,CUST-015,post_reopen
EVT-0001713,TKT-00173,2026-02-23T12:26:22,ticket_closed,it_team,IT-006,accepted_after_reopen
EVT-0001714,TKT-00174,2026-03-16T17:40:00,ticket_submitted,customer,CUST-015,channel=portal
EVT-0001715,TKT-00174,2026-03-16T22:11:00,ticket_triaged,it_team,IT-002,category=network_connectivity; priority=medium
EVT-0001716,TKT-00174,2026-03-16T23:21:24,faq_checked,it_team,IT-002,match=False; confidence=0.32
EVT-0001717,TKT-00174,2026-03-17T00:48:27,ticket_escalated,it_team,IT-002,to specialist SP-004; missing_info=False
EVT-0001718,TKT-00174,2026-03-17T05:23:19,specialist_investigation_started,it_specialist,SP-004,""
EVT-0001719,TKT-00174,2026-03-17T12:42:55,specialist_solution_created,it_specialist,SP-004,root_cause=Misconfigured route on regional gateway
EVT-0001720,TKT-00174,2026-03-17T13:59:28,specialist_response_drafted,it_team,IT-002,""
EVT-0001721,TKT-00174,2026-03-17T14:22:45,specialist_response_sent,it_team,IT-002,""
EVT-0001722,TKT-00174,2026-03-20T01:57:39,customer_resolution_accepted,customer,CUST-015,""
EVT-0001723,TKT-00174,2026-03-20T03:17:46,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0001724,TKT-00175,2026-03-01T15:57:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0001725,TKT-00175,2026-03-01T17:27:25,ticket_triaged,it_team,IT-002,category=password_reset; priority=low
EVT-0001726,TKT-00175,2026-03-01T18:11:14,faq_checked,it_team,IT-002,match=True; confidence=0.71
EVT-0001727,TKT-00175,2026-03-01T19:17:04,faq_response_drafted,it_team,IT-002,""
EVT-0001728,TKT-00175,2026-03-01T19:43:56,faq_response_sent,it_team,IT-002,""
EVT-0001729,TKT-00175,2026-03-03T22:07:12,customer_resolution_rejected,customer,CUST-004,Issue recurred after a few hours
EVT-0001730,TKT-00175,2026-03-03T23:47:11,rejection_verified,it_team,IT-002,""
EVT-0001731,TKT-00175,2026-03-04T00:08:42,ticket_reopened,it_team,IT-002,""
EVT-0001732,TKT-00175,2026-03-04T02:02:09,ticket_escalated,it_team,IT-002,to specialist SP-006; reopen=True
EVT-0001733,TKT-00175,2026-03-04T03:54:24,specialist_investigation_started,it_specialist,SP-006,post_reopen
EVT-0001734,TKT-00175,2026-03-04T06:40:12,specialist_solution_created,it_specialist,SP-006,post_reopen
EVT-0001735,TKT-00175,2026-03-04T08:07:34,specialist_response_drafted,it_team,IT-002,post_reopen
EVT-0001736,TKT-00175,2026-03-04T08:38:40,specialist_response_sent,it_team,IT-002,post_reopen
EVT-0001737,TKT-00175,2026-03-05T12:28:13,customer_resolution_accepted,customer,CUST-004,post_reopen
EVT-0001738,TKT-00175,2026-03-05T13:52:23,ticket_closed,it_team,IT-002,accepted_after_reopen
EVT-0001739,TKT-00176,2026-03-26T00:13:00,ticket_submitted,customer,CUST-015,channel=portal
EVT-0001740,TKT-00176,2026-03-26T02:06:27,ticket_triaged,it_team,IT-002,category=other; priority=medium
EVT-0001741,TKT-00176,2026-03-26T03:48:06,faq_checked,it_team,IT-002,match=False; confidence=0.15
EVT-0001742,TKT-00176,2026-03-26T04:22:26,ticket_escalated,it_team,IT-002,to specialist SP-008; missing_info=False
EVT-0001743,TKT-00176,2026-03-26T09:15:14,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001744,TKT-00176,2026-03-30T06:36:40,specialist_solution_created,it_specialist,SP-008,root_cause=Cross-team request requiring case-by-case handling
EVT-0001745,TKT-00176,2026-03-30T07:24:49,specialist_response_drafted,it_team,IT-002,""
EVT-0001746,TKT-00176,2026-03-30T07:36:50,specialist_response_sent,it_team,IT-002,""
EVT-0001747,TKT-00176,2026-04-01T12:46:00,customer_resolution_accepted,customer,CUST-015,""
EVT-0001748,TKT-00176,2026-04-01T13:09:45,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0001749,TKT-00177,2026-01-19T10:07:00,ticket_submitted,customer,CUST-012,channel=portal
EVT-0001750,TKT-00177,2026-01-19T11:41:28,ticket_triaged,it_team,IT-006,category=software_bug; priority=low
EVT-0001751,TKT-00177,2026-01-19T13:09:49,faq_checked,it_team,IT-006,match=True; confidence=0.89
EVT-0001752,TKT-00177,2026-01-19T13:19:03,faq_response_drafted,it_team,IT-006,""
EVT-0001753,TKT-00177,2026-01-19T13:46:02,faq_response_sent,it_team,IT-006,""
EVT-0001754,TKT-00177,2026-01-21T14:46:38,customer_resolution_accepted,customer,CUST-012,""
EVT-0001755,TKT-00177,2026-01-21T16:06:32,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0001756,TKT-00178,2026-02-04T04:26:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0001757,TKT-00178,2026-02-04T06:51:28,ticket_triaged,it_team,IT-008,category=hardware_issue; priority=high
EVT-0001758,TKT-00178,2026-02-04T07:55:48,faq_checked,it_team,IT-008,match=False; confidence=0.34
EVT-0001759,TKT-00178,2026-02-04T09:02:24,ticket_escalated,it_team,IT-008,to specialist SP-001; missing_info=True
EVT-0001760,TKT-00178,2026-02-04T12:27:59,specialist_investigation_started,it_specialist,SP-001,""
EVT-0001761,TKT-00178,2026-02-05T12:39:05,specialist_solution_created,it_specialist,SP-001,root_cause=Driver mismatch with current OS image
EVT-0001762,TKT-00178,2026-02-05T13:40:05,specialist_response_drafted,it_team,IT-008,""
EVT-0001763,TKT-00178,2026-02-05T14:04:58,specialist_response_sent,it_team,IT-008,""
EVT-0001764,TKT-00178,2026-02-07T23:30:06,customer_resolution_rejected,customer,CUST-004,Issue recurred after a few hours
EVT-0001765,TKT-00178,2026-02-08T01:29:35,rejection_verified,it_team,IT-008,""
EVT-0001766,TKT-00178,2026-02-08T02:51:36,ticket_closed,it_team,IT-008,closed_unresolved_no_reopen
EVT-0001767,TKT-00179,2026-01-19T01:24:00,ticket_submitted,customer,CUST-017,channel=portal
EVT-0001768,TKT-00179,2026-01-19T04:18:02,ticket_triaged,it_team,IT-004,category=software_bug; priority=high
EVT-0001769,TKT-00179,2026-01-19T06:08:09,faq_checked,it_team,IT-004,match=False; confidence=0.22
EVT-0001770,TKT-00179,2026-01-19T06:32:21,ticket_escalated,it_team,IT-004,to specialist SP-008; missing_info=False
EVT-0001771,TKT-00179,2026-01-19T10:12:32,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001772,TKT-00179,2026-01-21T08:40:52,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
